date,user,pc,to,cc,bcc,from,activity,size,attachments
2011-05-02 08:39:21,CMO2396,PC-5434,Denise.Hedda.Miranda@dtaa.com,Rylee.Shea.Meadows@dtaa.com,,Holly.Lacey.Odom@dtaa.com,View,38114,
2011-05-02 08:39:21,IUT3421,PC-9823,Charles.Ulric.Lynn@dtaa.com,Illana.Urielle.Tyler@dtaa.com,,Illana.Urielle.Tyler@dtaa.com,View,24481,
2011-05-02 08:39:24,FNM1482,PC-2066,Denise.Hedda.Miranda@dtaa.com;Felix.Nathan.Mathews@dtaa.com,,,Ivana.Cameran.Howe@dtaa.com,View,28216,
2011-05-02 08:39:26,HJV1586,PC-2359,Hedda.Jorden.Valentine@dtaa.com,Quinn.Roth.Jenkins@dtaa.com,,Quinn.Roth.Jenkins@dtaa.com,View,24792,
2011-05-02 08:39:26,KCC2434,PC-7222,Naida.Brielle.Hubbard@dtaa.com;Jordan.Hedley.English@dtaa.com;Kelsey.Cleo.Cortez@dtaa.com;Charity.MacKensie.Hampton@dtaa.com,,,Denise.Winifred.Berry@dtaa.com,View,53026,
2011-05-02 08:39:28,WTG2109,PC-3783,Wyatt.Tyler.Gill@dtaa.com;Sydnee.Hyacinth.Bullock@dtaa.com,Ariel.Joy.Harrell@dtaa.com,,Emma.Galena.Potter@dtaa.com,View,26642,
2011-05-02 08:39:32,HJV1586,PC-2359,Hedda.J.Valentine@netzero.com,Davidson_Hiroko@msn.com,,Burt-Kenneth@netzero.com,View,1103285,C:\275vW29\5HCFB0NK.doc(766362);C:\18l4s65\WNYFEO15.doc(307707)
2011-05-02 08:39:33,DMG1298,PC-7251,Pamela-Poole@netzero.com,,,Daphne_Gross@charter.net,Send,62193,
2011-05-02 08:39:35,CNP1183,PC-4745,Christian.Neville.Pratt@dtaa.com;Raymond.Duncan.Mcclain@dtaa.com,Booth-Meghan@boeing.com,,Sierra.Gisela.Rodriguez@dtaa.com,View,28466,
2011-05-02 08:39:35,JZM1335,PC-2811,MTN8665@gmail.com,,,Jeanette.Z.Mcbride@yahoo.com,Send,22778,
2011-05-02 08:39:35,ODB1853,PC-0326,Abdul.C.Benson@cox.net;Rudyard_Rios@cox.net;McKenzie_Townsend@aol.com,ODB92@sbcglobal.net;Dana_Wilkins@msn.com,,CKH83@verizon.net,View,26036,
2011-05-02 08:39:37,HYP1591,PC-6703,Hayfa.Yoko.Phillips@dtaa.com;Shea.Hanna.Clements@dtaa.com,,,Ali.Tyler.Cook@dtaa.com,View,21007,
2011-05-02 08:39:42,CHS2323,PC-8500,Kiona.I.Clemons@yahoo.com,CHS255@gmail.com,,CHS255@gmail.com,View,26822,
2011-05-02 08:39:42,PMG0284,PC-8368,MNP5496@bellsouth.net;Gibbs-Palmer@gmail.com,,,Halla.S.Howe@charter.net,View,30136,
2011-05-02 08:39:43,BBF2388,PC-5316,Faulkner-Castor@optonline.net;Darrel_Young@cox.net;Manning-Akeem@msn.com,Malcolm-Rollins@earthlink.net,,Foley-Bernard@juno.com,Send,18028,
2011-05-02 08:39:48,HJV1586,PC-2359,Hedda.Jorden.Valentine@dtaa.com;Zoe.Ocean.Oneill@dtaa.com,,,Kenneth.Sawyer.Burt@dtaa.com,View,47011,
2011-05-02 08:39:49,AVT0526,PC-0671,Autumn.Violet.Trujillo@dtaa.com;Pascale.Lunea.Hayes@dtaa.com;Aubrey.Dora.Curtis@dtaa.com;Naida.Shellie.Barlow@dtaa.com,Felix.Nathan.Mathews@dtaa.com,,Micah.Julian.Carney@dtaa.com,View,22448,
2011-05-02 08:39:50,PMG0284,PC-8368,Bruce.M.Blankenship@charter.net;Gibbs-Palmer@gmail.com;MDS621@charter.net,,,Kirkland-Scott@netzero.com,View,3599973,C:\59lV7y2\7KDQQTI3.pdf(429984);C:\59lV7y2\TJ4PJQY9.doc(1447660);C:\59lV7y2\Q6XAFTK5.pdf(1129576);C:\J7O38RO5.pdf(564920)
2011-05-02 08:39:51,DSR3787,PC-0282,Paki.Garrett.Sims@dtaa.com;Darius.Scott.Rowland@dtaa.com,Karly.Patience.Nichols@dtaa.com,,Kenyon.Trevor.Lewis@dtaa.com,View,30871,
2011-05-02 08:39:53,GKG3414,PC-0138,Jasper.Vernon.Zamora@dtaa.com,,,Gwendolyn.Kaye.Guerra@dtaa.com,Send,47377,
2011-05-02 08:39:53,MPG1307,PC-2663,Nicolas.Ralph.Tanner@dtaa.com;Mohammad.Porter.Grimes@dtaa.com;Kareem.Nicholas.Mullins@dtaa.com,Myles.Arsenio.Kelley@dtaa.com,,Alfreda.Nomlanga.Clayton@dtaa.com,View,25588,
2011-05-02 08:39:54,JJF1325,PC-2702,Judith_Flowers@sbcglobal.net,,,September.A.Morin@netzero.com,View,34392,
2011-05-02 08:39:54,MAR2386,PC-5153,KTW4623@charter.net;Fuentes-Elijah@comcast.net,Meyers-Ashton@aol.com;YDM58@gmail.com;Dudley-Kyle@netzero.com,,Malcolm-Rollins@earthlink.net,Send,28430,
2011-05-02 08:39:54,TQR3104,PC-5768,Dana_A_Molina@verizon.net;Taylor.Q.Rodriguez@aol.com,,,Tatiana_Mccray@verizon.net,View,14650,
2011-05-02 08:39:56,PMG0284,PC-8368,Beck.Caesar.Banks@dtaa.com;Kylie.Aubrey.Davenport@dtaa.com;Palmer.Marvin.Gibbs@dtaa.com,,,Albert.Tanner.Todd@dtaa.com,View,1244239,C:\O44FIXV2.jpg(1208248)
2011-05-02 08:39:58,MCW2546,PC-2553,Martha.C.Wiley@yahoo.com,Rebecca_S_Edwards@bellsouth.net,,Natalie.S.Ratliff@cox.net,View,21379,
2011-05-02 08:39:59,LRW1502,PC-5556,Laith.Raja.Walter@dtaa.com;Holly.Lacey.Odom@dtaa.com;Imelda.Sheila.Jimenez@dtaa.com,Grace.Mona.Hancock@dtaa.com,,Denise.Hedda.Miranda@dtaa.com,View,518248,C:\19Q9467\477ZL5IY.doc(482090)
2011-05-02 08:40:02,CQC0997,PC-4253,Ulric.Dane.Bender@dtaa.com;Christian.Neville.Pratt@dtaa.com,Azalia.Brynn.Orr@dtaa.com,,Azalia.Brynn.Orr@dtaa.com,View,1071924,C:\ABO1173\8LWRR8QJ.doc(1039902)
2011-05-02 08:40:05,RMB2275,PC-3731,Regan.M.Boyle@msn.com,SRB64@gmail.com,,SRB64@gmail.com,View,26235,
2011-05-02 08:40:07,AMD2728,PC-4435,Shaeleigh.Darryl.Hill@dtaa.com;Alika.Mercedes.Douglas@dtaa.com;Prescott.Kyle.Barber@dtaa.com,,,Nevada.Maryam.Reeves@dtaa.com,View,1227336,C:\16Mz1n2\PWL1GP3A.pdf(1191933)
2011-05-02 08:40:09,GYM1926,PC-3587,Mara.Nell.Villarreal@dtaa.com,,,Genevieve.Yuri.Morales@dtaa.com,Send,22971,
2011-05-02 08:40:09,KPN3783,PC-5862,Kenyon.Trevor.Lewis@dtaa.com;Martina.Nina.Cain@dtaa.com,Karly.Patience.Nichols@dtaa.com,,Jonas.Justin.Mcclure@dtaa.com,View,35666,
2011-05-02 08:40:10,CSP3434,PC-4447,Colt.Shad.Powers@dtaa.com,,,Illana.Urielle.Tyler@dtaa.com,View,29050,
2011-05-02 08:40:14,LRC3160,PC-9317,PPT2@hotmail.com,,,Cotton-Lawrence@hotmail.com,Send,1311801,C:\LRC3160\NYS8UY9N.doc(1287410)
2011-05-02 08:40:15,FCY1819,PC-0732,Florence.Clementine.Yang@dtaa.com;Wanda.Adena.Allison@dtaa.com;Yolanda.Briar.Joyner@dtaa.com;Keegan.Nash.Wall@dtaa.com;Kiona.Aimee.Herring@dtaa.com,,,Blair.Hope.Estes@dtaa.com,View,1516681,C:\78ygZQ0\UT9ZHWDN.pdf(823462);C:\BHE1709\Z4ENL3CS.doc(672073)
2011-05-02 08:40:17,WFN0926,PC-3359,William.Demetrius.Hendricks@dtaa.com;William.Fulton.Nixon@dtaa.com;Bernard.Cain.Browning@dtaa.com,,,Cecilia.Jillian.Wells@dtaa.com,View,39764,
2011-05-02 08:40:19,JUH3378,PC-9977,Robertson-James@sbcglobal.net;Eden.G.Glass@optonline.net;Amanda_Mcknight@gmail.com,ECS6783@yahoo.com,,Hayden.James@yahoo.com,Send,260985,C:\XCOF3Q1S.jpg(229970)
2011-05-02 08:40:22,CXK3433,PC-5231,Illana.U.Tyler@sbcglobal.net,,,CXK2763@bellsouth.net,Send,22019,
2011-05-02 08:40:23,WGM1823,PC-4535,Whilemina.Glenna.Martinez@dtaa.com,,,Quemby.Isabella.Cox@dtaa.com,View,22378,
2011-05-02 08:40:24,CKB3745,PC-1720,Kiona.Aimee.Herring@dtaa.com,Miranda.Nora.Gaines@dtaa.com,,Christopher.Kermit.Barrett@dtaa.com,Send,5425737,C:\31X5N35\85NF34T0.doc(1035006);C:\18m6mf4\7DV2MH81.exe(971588);C:\CKB3745\XIIVWUJT.pdf(1242178);C:\5MU1PC0I.pdf(253456);C:\31X5N35\C4FKLHFM.doc(609147);C:\CKB3745\P6GPKXSH.doc(466637);C:\18m6mf4\0H2JEUP5.doc(145018);C:\CKB3745\ABDW6JM0.doc(634888)
2011-05-02 08:40:24,LZM0306,PC-7530,AKS21@comcast.net,,,Maddox-Levi@gmail.com,Send,366675,C:\THET2B9C.doc(348290)
2011-05-02 08:40:25,CHS2323,PC-8500,Lillith.M.Wade@charter.net,CHS255@gmail.com,,CHS255@gmail.com,View,46415,
2011-05-02 08:40:26,WTG2109,PC-3783,Harrell-Ariel@aol.com,Noel_Gay@verizon.net,Wyatt.T.Gill@sbcglobal.net,Wyatt.T.Gill@sbcglobal.net,Send,822731,C:\51Vbjd0\KGJJIS3S.pdf(792706)
2011-05-02 08:40:27,JZM1335,PC-2811,Phelps_Taylor@juno.com,,,Jeanette.Z.Mcbride@yahoo.com,Send,17000,
2011-05-02 08:40:28,BHC0492,PC-7587,Cole.Wing.Collins@dtaa.com,,,Brady.Hedley.Cleveland@dtaa.com,Send,473455,C:\BHC0492\OWA2OWTH.doc(460982)
2011-05-02 08:40:29,PHB0124,PC-8424,Vance.Thor.Ballard@dtaa.com,Paki.Hu.Barnett@dtaa.com,,Paki.Hu.Barnett@dtaa.com,Send,192647,C:\PHB0124\7WQNI015.doc(152768)
2011-05-02 08:40:30,HJV1586,PC-2359,Cook-Ali@aol.com;Hedda.J.Valentine@netzero.com,,,SHC398@bellsouth.net,View,19560,
2011-05-02 08:40:30,QNG2121,PC-4362,Quentin.Nathaniel.Gaines@dtaa.com;Indira.Rose.Walker@dtaa.com;Tyrone.Jerome.Lucas@dtaa.com,Amy.Kim.Kennedy@dtaa.com,,Hayes.Donovan.Combs@dtaa.com,View,19920,
2011-05-02 08:40:31,FGN0375,PC-9619,Isaiah.Blair.Camacho@dtaa.com,Garrison.Barry.Carrillo@dtaa.com;Florence.Giselle.Neal@dtaa.com,,Garrison.Barry.Carrillo@dtaa.com,View,23033,
2011-05-02 08:40:32,KSD1646,PC-3757,Young-Coby@gmail.com,Kiara.S.Delgado@bellsouth.net;Cheryl_Aguirre@bellsouth.net,,Hernandez-Benjamin@msn.com,View,39176,
2011-05-02 08:40:33,GJS0160,PC-4170,Jessica.L.Rhodes@sbcglobal.net,Aaron_Sparks@netzero.com;GJS246@verizon.net,,GJS246@verizon.net,View,40573,
2011-05-02 08:40:36,KPN3783,PC-5862,Karly.Patience.Nichols@dtaa.com,,,Kenyon.Trevor.Lewis@dtaa.com,View,23278,
2011-05-02 08:40:43,SJB0086,PC-8004,Shay.Jorden.Bishop@dtaa.com;Hall.Lars.Dawson@dtaa.com;Adara.Caryn.Weaver@dtaa.com,,,Savannah.Roary.Mason@dtaa.com,View,3496143,C:\SRM1112\E4F75IBJ.doc(721458);C:\SRM1112\J35ND97Y.pdf(1950725);C:\SRM1112\IDJSW96O.doc(805892)
2011-05-02 08:40:43,TBL2581,PC-7109,Pearl.Jennifer.Frederick@dtaa.com;Quentin.Kamal.Vega@dtaa.com,,,Tasha.Beatrice.Larson@dtaa.com,View,1211675,C:\TBL2581\Z8KVYZA8.doc(1197437)
2011-05-02 08:40:44,JBW0109,PC-4390,Xaviera.Jane.Bullock@dtaa.com,Jane.Britanni.Wiley@dtaa.com,,Jane.Britanni.Wiley@dtaa.com,View,318108,C:\11ycSX0\NG3AM08I.pdf(291423)
2011-05-02 08:40:44,MNV0618,PC-3202,Dalton.Felix.Hays@dtaa.com;Mara.Nell.Villarreal@dtaa.com;Genevieve.Yuri.Morales@dtaa.com;Perry.Micah.Franklin@dtaa.com,,,Lara.Xerxes.Salas@dtaa.com,View,19327,
2011-05-02 08:40:44,PJC1252,PC-7983,Pamela.Julie.Case@dtaa.com;Malachi.Clark.Yang@dtaa.com;Brenden.Edward.Humphrey@dtaa.com;Armand.Devin.Velasquez@dtaa.com,,,Darrel.Yvonne.Holloway@dtaa.com,View,38131,
2011-05-02 08:40:45,MAM2630,PC-6842,Vernon.Ali.Dixon@dtaa.com;Kimberley.Olivia.Barlow@dtaa.com,Harper.Mufutau.Mclean@dtaa.com,,Maggie.Ariana.Mcbride@dtaa.com,Send,34799,
2011-05-02 08:40:46,MJA2380,PC-2940,LAC365@earthlink.net,Ayala-Mercedes@earthlink.net,,Ayala-Mercedes@earthlink.net,View,22277,
2011-05-02 08:40:47,NAH3759,PC-2896,Joseph.Lance.Goodman@dtaa.com;Serena.Adrienne.Trujillo@dtaa.com,Danielle.Martha.Daniels@dtaa.com,,Nathaniel.Abel.Hess@dtaa.com,View,50330,
2011-05-02 08:40:52,MNP0290,PC-3578,Beck.Caesar.Banks@dtaa.com;Josiah.Dante.Hebert@dtaa.com,Halla.Sybil.Howe@dtaa.com,,Myles.Nicholas.Powell@dtaa.com,Send,1852557,C:\41sdym0\GNRGVUOE.doc(1831099)
2011-05-02 08:40:53,WTG2109,PC-3783,Hyacinth.Elizabeth.Simmons@dtaa.com;Sydnee.Hyacinth.Bullock@dtaa.com;Gay.Lunea.Noel@dtaa.com,,,Wyatt.Tyler.Gill@dtaa.com,View,19322,
2011-05-02 08:40:55,CAB3121,PC-1604,Charlotte_Benson@aol.com,Mcleod_Walker@charter.net,,ACB4@yahoo.com,View,107083,C:\ACB3123\P79QBJX5.doc(69618)
2011-05-02 08:40:56,BUS1727,PC-7632,Tyler_Grimes@sbcglobal.net;Athena.C.Haney@yahoo.com,,Barrett.U.Shepherd@msn.com,Barrett.U.Shepherd@msn.com,Send,26927,
2011-05-02 08:40:56,HAG3196,PC-5594,Sophia.Scarlet.Dunlap@dtaa.com;Marvin.Chase.Frederick@dtaa.com,Jackson.Brennan.Livingston@dtaa.com;Caldwell.Hoyt.Abbott@dtaa.com,,Hall.Aladdin.Gardner@dtaa.com,View,22489,
2011-05-02 08:40:57,GNH1735,PC-8251,Brody.R.Jimenez@cox.net,,,Fitzgerald-Dale@earthlink.net,View,20844,
2011-05-02 08:40:57,NTC2663,PC-5527,Gil.John.Battle@dtaa.com;May_Curran@boeing.com;Kane.Bradley.Francis@dtaa.com,,Noelle.Taylor.Cantrell@dtaa.com,Noelle.Taylor.Cantrell@dtaa.com,Send,1292241,C:\NTC2663\IMRAERSO.doc(1267123)
2011-05-02 08:40:59,FGN0375,PC-9619,Florence_G_Neal@netzero.com,,,Lucy.I.Wilder@bellsouth.net,View,36266,
2011-05-02 08:41:01,LED0656,PC-3632,Cooper.Caleb.Cohen@dtaa.com;Medge.Kirby.Mooney@dtaa.com;Lawrence.Edward.Donaldson@dtaa.com,Marvin.Finn.Whitney@dtaa.com,,Ahmed.Hayes.Burton@dtaa.com,View,763263,C:\23yNQX0\I7LKXO86.txt(730796)
2011-05-02 08:41:01,SEM2492,PC-5064,Xerxes_B_Wolf@gmail.com;Wilkinson_Daniel@verizon.net;Sade_Mathews@comcast.net;Clarke.M.Calhoun@hotmail.com,Noble-J-Sweet@verizon.net,,Robin_Doyle@earthlink.net,View,21710,
2011-05-02 08:41:07,CMB2034,PC-7547,Cairo.Micah.Boyd@dtaa.com;Penelope.Marcia.Travis@dtaa.com,,,Margaret.Kirby.Rich@dtaa.com,View,23039,
2011-05-02 08:41:07,JJH2332,PC-1614,Jael.Janna.Hess@dtaa.com;Victor.Blair.Ayala@dtaa.com;Allen.Vernon.Summers@dtaa.com,Wang.Rajah.Wallace@dtaa.com,,Baker.Wylie.Mccarty@dtaa.com,View,1065236,C:\83rD513\IRH5MLLX.doc(530740);C:\8HOGVEUC.pdf(515598)
2011-05-02 08:41:13,KBM3460,PC-5483,Dahlia.Medge.Arnold@dtaa.com,Kitra.Britanney.Mcdaniel@dtaa.com,,Kitra.Britanney.Mcdaniel@dtaa.com,Send,313338,C:\13q84p6\XL060TDD.doc(279247)
2011-05-02 08:41:13,SWO3258,PC-9732,Marshall.Burton.Richmond@dtaa.com;Wendy.Kaye.Stanley@dtaa.com,,Quincy.Guy.Shannon@dtaa.com,Sydney.Willow.Olson@dtaa.com,Send,33733,
2011-05-02 08:41:15,LFS0392,PC-0107,Lydia_Santos@comcast.net;Blair-Hyatt@gmail.com,,,Cotton-Hope@netzero.com,View,32026,
2011-05-02 08:41:16,GDH3546,PC-4105,Garrett.D.Hubbard@verizon.net;Sage_Tucker@netzero.com;AKH395@juno.com;Weber-Donovan@charter.net;BRW7@earthlink.net,,,CJM316@hotmail.com,View,31121,
2011-05-02 08:41:17,HJV1586,PC-2359,Ali.Tyler.Cook@dtaa.com;Shea.Hanna.Clements@dtaa.com,Hedda.Jorden.Valentine@dtaa.com,,Carter.Scott.Greene@dtaa.com,View,40674,
2011-05-02 08:41:19,COD2351,PC-0918,Moses.Alden.Love@dtaa.com;Cailin.Olga.Dalton@dtaa.com,,,Macaulay.Hilel.Michael@dtaa.com,View,21289,
2011-05-02 08:41:21,KIG1594,PC-1130,Kyra.Imani.Gallegos@dtaa.com,Seth.James.Nielsen@dtaa.com,,Seth.James.Nielsen@dtaa.com,View,23927,
2011-05-02 08:41:22,BRM0143,PC-2661,Duncan.Brendan.Trujillo@dtaa.com;Beau.Robert.Mayer@dtaa.com,,,Willa.Daria.Lopez@dtaa.com,View,23151,
2011-05-02 08:41:22,PRH1717,PC-4997,Patience_Holt@comcast.net,Buckner-Isaac@bellsouth.net,,Deirdre.A.Lynn@hotmail.com,View,60933,
2011-05-02 08:41:22,SEM2492,PC-5064,Brynn.Jade.Mooney@dtaa.com;Nicholas.Ezekiel.Wilkinson@dtaa.com;JLM691@raytheon.com,,,Sade.Elaine.Mathews@dtaa.com,Send,21585,
2011-05-02 08:41:23,JKC2754,PC-3138,Jenna_Chang@verizon.net;Manning-Arden@juno.com,,,LAO17@sbcglobal.net,View,27608,
2011-05-02 08:41:23,JSH0887,PC-3038,India_Mack@juno.com;Nicholas.M.Whitaker@earthlink.net;Jenkins-Quinn@verizon.net;Jenna_Holman@juno.com,,,KBP16@msn.com,View,1268869,C:\KBP0899\LM99KU78.zip(1256851)
2011-05-02 08:41:25,CKB0169,PC-0166,Rhea.Shea.Wise@dtaa.com,Carly.Kaden.Berry@dtaa.com,,Serena.Charissa.Jones@dtaa.com,View,24222,
2011-05-02 08:41:27,HJV1586,PC-2359,Hedda.Jorden.Valentine@dtaa.com,Quinn.Roth.Jenkins@dtaa.com,,Quinn.Roth.Jenkins@dtaa.com,View,24792,
2011-05-02 08:41:27,JLA0030,PC-4357,Arnold-James@yahoo.com,,,Madonna-Rosales@netzero.com,View,21555,
2011-05-02 08:41:27,JMH0617,PC-6588,Dalton.Felix.Hays@dtaa.com,,,Justina.Melyssa.Hudson@dtaa.com,Send,34093,
2011-05-02 08:41:32,TJE1945,PC-1438,Risa.Tasha.Douglas@dtaa.com,,,Tana.Jamalia.Evans@dtaa.com,Send,33590,
2011-05-02 08:41:34,WFN0926,PC-3359,Lucy.Irma.Wilder@dtaa.com,William.Fulton.Nixon@dtaa.com,,Roary.Deborah.Cooley@dtaa.com,View,27638,
2011-05-02 08:41:35,BBF2388,PC-5316,Barbara.Amela.Goodwin@dtaa.com;Brynne.Kelsey.Mcneil@dtaa.com,,,Bernard.Bevis.Foley@dtaa.com,Send,29596,
2011-05-02 08:41:37,FCY1819,PC-0732,Montana.Amaya.Powers@dtaa.com,,,Florence.Clementine.Yang@dtaa.com,Send,19136,
2011-05-02 08:41:38,SCH3858,PC-0155,Sebastian.Cooper.Hoffman@dtaa.com,,,Amal.Davis.Buchanan@dtaa.com,View,36659,
2011-05-02 08:41:40,SST1661,PC-0996,Sopoline.Shea.Travis@dtaa.com;Thomas.Malik.Bullock@dtaa.com,,,Brenna.Michelle.Robles@dtaa.com,View,22859,
2011-05-02 08:41:42,KNA1279,PC-3452,Dora.Aretha.Macdonald@dtaa.com;Sybil.Yolanda.Moses@dtaa.com;Fredericka.Kessie.Stein@dtaa.com,Kaseem.Neil.Adkins@dtaa.com;Colin.Ignatius.Hines@dtaa.com,,Quail.Wilma.Long@dtaa.com,View,41342,
2011-05-02 08:41:43,FGN0375,PC-9619,Kitra.Susan.Tanner@dtaa.com;Guy.Wyatt.Mullins@dtaa.com;Alika.Phoebe.Dixon@dtaa.com,,,Florence.Giselle.Neal@dtaa.com,Send,31670,
2011-05-02 08:41:43,TQR3104,PC-5768,Blaine.Rae.Greer@dtaa.com;Taylor.Quin.Rodriguez@dtaa.com;Salvador.Hu.Patel@dtaa.com,Camilla.Amanda.Osborn@dtaa.com;Imogene.Charde.Hicks@dtaa.com,,Hop.Alfonso.Palmer@dtaa.com,View,35550,
2011-05-02 08:41:44,GJS0160,PC-4170,Doris.Evelyn.Perkins@dtaa.com,,,Germaine.Jane.Sutton@dtaa.com,View,31079,
2011-05-02 08:41:46,BHC0492,PC-7587,Cooper.Caleb.Cohen@dtaa.com,,,Brady.Hedley.Cleveland@dtaa.com,Send,29565,
2011-05-02 08:41:46,SNW0798,PC-1807,Chaney.K.Hurley@aol.com,,,Scarlet_Williams@comcast.net,Send,1537620,C:\49WZLG0\J23QWC6N.jpg(1507869)
2011-05-02 08:41:48,SHS3176,PC-5386,Signe_H_Sampson@juno.com;Bryan_Thane@sbcglobal.net;Herman-Aiko@yahoo.com;Owen_Sylvester@gmail.com,,,Sybill.H.Burgess@sbcglobal.net,View,35968,
2011-05-02 08:41:51,JLW3598,PC-6910,Micah.Baxter.Nixon@dtaa.com;John.Lucius.Warren@dtaa.com;Phyllis.Dahlia.Good@dtaa.com,Paloma.Sybil.Perez@dtaa.com,,Edward.Macaulay.Cook@dtaa.com,View,58141,
2011-05-02 08:41:51,MAC3214,PC-9898,Bernard_Nolan@charter.net,,,Cannon-Malik@gmail.com,Send,62411,
2011-05-02 08:41:52,IEG3509,PC-1116,Ivory.Elizabeth.Gilbert@dtaa.com,,,Alma.Germane.Lott@dtaa.com,View,31316,
2011-05-02 08:41:54,EFJ1685,PC-5902,Jacobs-Emerson@bellsouth.net,,,Raven_Bonner@gmail.com,View,22880,
2011-05-02 08:41:54,JLA0030,PC-4357,Arnold-James@yahoo.com;BDP449@hotmail.com,JCL65@cox.net,,Daryl.Stout@msn.com,View,26552,
2011-05-02 08:41:55,ALB2395,PC-0143,Thane.Erich.Cunningham@dtaa.com;Ria.April.Burnett@dtaa.com;Derek.Boris.Velasquez@dtaa.com,,,Aline.Linda.Bowen@dtaa.com,Send,48968,
2011-05-02 08:41:55,FGN0375,PC-9619,Flynn.Xander.Dudley@dtaa.com;Taylor.Quin.Rodriguez@dtaa.com;Florence.Giselle.Neal@dtaa.com,Violet.Charde.Rivers@dtaa.com,,Gavin.Leo.Mueller@dtaa.com,View,20183,
2011-05-02 08:41:56,LGM1260,PC-0753,Jermaine.Jerry.Hines@dtaa.com;Palmer.Carson.Myers@dtaa.com;Florence.Clementine.Yang@dtaa.com;Chiquita.Bo.Mays@dtaa.com,Luke.Grant.Mcmahon@dtaa.com,,Ina.Kimberly.Mcintosh@dtaa.com,View,35086,
2011-05-02 08:41:56,PMG0284,PC-8368,Jonas.Theodore.Nichols@dtaa.com;Albert.Tanner.Todd@dtaa.com;Halla.Sybil.Howe@dtaa.com,,,Palmer.Marvin.Gibbs@dtaa.com,Send,48060,
2011-05-02 08:41:56,RAB1712,PC-7045,Audra.Serina.Hunt@dtaa.com,Quail.Wilma.Long@dtaa.com;Mercedes.Josephine.Ayala@dtaa.com,,Ralph.Aladdin.Bates@dtaa.com,Send,19296,
2011-05-02 08:41:59,BTB0489,PC-2294,Benjamin.Taylor.Bates@dtaa.com,,,Isabella.Susan.Hines@dtaa.com,View,35553,
2011-05-02 08:41:59,CPP0623,PC-6311,Aaron_Sparks@netzero.com;Blackburn-Oprah@charter.net;AZK64@netzero.com;Burch-Amos@hotmail.com,Carly_P_Parks@comcast.net;XAB584@optonline.net;Jeanette-Simpson@aol.com,,XAB584@optonline.net,View,772562,C:\26F9117\1LO3MYHB.doc(573530);C:\26F9117\FMJG2X4A.pdf(172348)
2011-05-02 08:42:00,BCB0294,PC-3350,Josiah.Dante.Hebert@dtaa.com,,,Beck.Caesar.Banks@dtaa.com,Send,52289,
2011-05-02 08:42:02,ACJ0014,PC-9013,Alisa.Cleo.Jacobson@dtaa.com;Savannah.Libby.Carroll@dtaa.com,Peter.Nicholas.Livingston@dtaa.com,,Peter.Nicholas.Livingston@dtaa.com,View,24028,
2011-05-02 08:42:05,HJV1586,PC-2359,Cook-Ali@aol.com,,,Hedda.J.Valentine@netzero.com,Send,48436,
2011-05-02 08:42:05,LRC3160,PC-9317,Lawrence.Rogan.Cotton@dtaa.com,,,Quamar.Honorato.Fuller@dtaa.com,View,29469,
2011-05-02 08:42:06,HJV1586,PC-2359,Indigo.I.Walters@netzero.com;Cook-Ali@aol.com,,,Hedda.J.Valentine@netzero.com,Send,32778,
2011-05-02 08:42:07,ALB2395,PC-0143,Ariana.Zenia.Avery@dtaa.com;Aline.Linda.Bowen@dtaa.com,,,Oprah.Gail.Webb@dtaa.com,View,49277,
2011-05-02 08:42:07,BRM0143,PC-2661,Stark-Alden@bellsouth.net,,,Beau_Mayer@hotmail.com,Send,21629,
2011-05-02 08:42:08,SBG3983,PC-2122,Stephen.Benjamin.Gentry@dtaa.com;Lev.Stuart.Chaney@dtaa.com,Tyler.Carl.Reynolds@dtaa.com,,Desirae.Rose.Finley@dtaa.com,View,29738,
2011-05-02 08:42:09,BWC2534,PC-7208,BWC547@hotmail.com,,,Olson-Prescott@verizon.net,View,23669,
2011-05-02 08:42:10,MAM2630,PC-6842,Maggie.Ariana.Mcbride@dtaa.com,,,Elton.Stephen.Brady@dtaa.com,View,21158,
2011-05-02 08:42:11,DFW1467,PC-5681,Vance.Talon.Duncan@dtaa.com;Tallulah.Natalie.Ramirez@dtaa.com,Zachery.Arsenio.Norris@dtaa.com,,Donna.Francesca.Wise@dtaa.com,Send,29185,
2011-05-02 08:42:11,HJV1586,PC-2359,Kyra_I_Gallegos@sbcglobal.net,MBB999@optonline.net,,Hedda.J.Valentine@netzero.com,Send,33320,
2011-05-02 08:42:12,ALB2395,PC-0143,Keiko_L_Porter@juno.com;Shaeleigh_Hill@msn.com,,,Aline.L.Bowen@charter.net,Send,21129,
2011-05-02 08:42:12,WFN0926,PC-3359,Garrison.Barry.Carrillo@dtaa.com;Keane.Nathan.Lancaster@dtaa.com,William.Fulton.Nixon@dtaa.com;Cecilia.Jillian.Wells@dtaa.com,,Alika.Phoebe.Dixon@dtaa.com,View,1375465,C:\54bpH61\H8FG3O31.doc(1361220)
2011-05-02 08:42:12,ZAW3833,PC-3912,Noelle.M.Peck@gmail.com;Wallace-Zelda@aol.com,,,Vaughn_Brenden@earthlink.net,View,35365,
2011-05-02 08:42:14,KPN3783,PC-5862,ABM7@cox.net,,,Karly_P_Nichols@netzero.com,Send,18339,
